Name,Year,Rating,Date,username
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006.0,0.6666666666666666,2025-06-30,fat_capybara
Tucker and Dale vs. Evil,2010.0,0.7777777777777778,2025-07-01,fat_capybara
El televisor,1974.0,0.5555555555555556,2025-07-01,fat_capybara
Carrie,1976.0,0.7777777777777778,2025-07-02,fat_capybara
KPop Demon Hunters,2025.0,0.5555555555555556,2025-07-03,fat_capybara
Pontypool,2008.0,0.6666666666666666,2025-07-03,fat_capybara
Naked Lunch,1991.0,0.7777777777777778,2025-07-03,fat_capybara
Harvey,1950.0,0.5555555555555556,2025-07-03,fat_capybara
An American Werewolf in London,1981.0,1.0,2025-07-06,fat_capybara
Psycho,1960.0,0.8888888888888888,2025-07-07,fat_capybara
Society,1989.0,0.5555555555555556,2025-07-08,fat_capybara
TerrorVision,1986.0,0.5555555555555556,2025-07-08,fat_capybara
Eating Raoul,1982.0,0.3333333333333333,2025-07-08,fat_capybara
Necronomicon,1993.0,0.2222222222222222,2025-07-08,fat_capybara
Braindead,1992.0,1.0,2025-07-08,fat_capybara
Rear Window,1954.0,0.7777777777777778,2025-07-08,fat_capybara
The Rutles: All You Need Is Cash,1978.0,0.5555555555555556,2025-07-09,fat_capybara
Twin Peaks,1989.0,1.0,2025-07-10,fat_capybara
Mulholland Drive,2001.0,1.0,2025-07-10,fat_capybara
Heretic,2024.0,0.6666666666666666,2025-07-12,fat_capybara
Lisa Frankenstein,2024.0,0.8888888888888888,2025-07-13,fat_capybara
Creepshow,1982.0,0.5555555555555556,2025-07-15,fat_capybara
The Exorcist III,1990.0,0.7777777777777778,2025-07-16,fat_capybara
How to Train Your Dragon,2025.0,0.4444444444444444,2025-07-18,fat_capybara
"The Cook, the Thief, His Wife & Her Lover",1989.0,1.0,2025-07-18,fat_capybara
Fear Street: Prom Queen,2025.0,0.1111111111111111,2025-07-19,fat_capybara
Fear Street: 1994,2021.0,0.7777777777777778,2025-07-19,fat_capybara
Terrified,2017.0,0.6666666666666666,2025-07-21,fat_capybara
Prom Night,1980.0,0.3333333333333333,2025-07-22,fat_capybara
Superman,2025.0,0.7777777777777778,2025-07-24,fat_capybara
Intruder,1989.0,0.8888888888888888,2025-07-27,fat_capybara
A Very Solar Holiday Opposites Special,2021.0,0.8888888888888888,2025-07-28,fat_capybara
Green Room,2015.0,0.6666666666666666,2025-08-01,fat_capybara
Basket Case,1982.0,1.0,2025-08-01,fat_capybara
Jaws,1975.0,0.5555555555555556,2025-08-03,fat_capybara
Street Trash,1987.0,0.2222222222222222,2025-08-03,fat_capybara
The Void,2016.0,0.4444444444444444,2025-08-03,fat_capybara
Cemetery Man,1994.0,0.7777777777777778,2025-08-03,fat_capybara
Weapons,2025.0,0.8888888888888888,2025-08-10,fat_capybara
Maximum Overdrive,1986.0,0.6666666666666666,2025-08-11,fat_capybara
Bodies Bodies Bodies,2022.0,0.5555555555555556,2025-08-11,fat_capybara
Eyes Without a Face,1960.0,1.0,2025-08-11,fat_capybara
Manolito Four Eyes,1999.0,1.0,2025-08-11,fat_capybara
Cuckoo,2024.0,0.5555555555555556,2025-08-15,fat_capybara
The Slumber Party Massacre,1982.0,0.7777777777777778,2025-08-17,fat_capybara
Annihilation,2018.0,0.7777777777777778,2025-08-18,fat_capybara
Welcome to the Dollhouse,1995.0,0.7777777777777778,2025-08-19,fat_capybara
Happiness,1998.0,1.0,2025-08-19,fat_capybara
The Naked Gun,2025.0,0.5555555555555556,2025-08-25,fat_capybara
Common Wealth,2000.0,0.8888888888888888,2025-08-25,fat_capybara
The Incredibly True Adventure of Two Girls in Love,1995.0,0.7777777777777778,2025-08-26,fat_capybara
10 Cloverfield Lane,2016.0,0.7777777777777778,2025-08-27,fat_capybara
Saw VI,2009.0,0.7777777777777778,2025-08-28,fat_capybara
Possessed,2014.0,0.4444444444444444,2025-08-29,fat_capybara
Mortadelo & Filemon: Mission Implausible,2014.0,1.0,2025-08-29,fat_capybara
Slumber Party Massacre II,1987.0,0.8888888888888888,2025-08-30,fat_capybara
Sick Girl,2006.0,0.7777777777777778,2025-09-06,fat_capybara
Slugs,1988.0,0.5555555555555556,2025-09-06,fat_capybara
Wild at Heart,1990.0,1.0,2025-09-07,fat_capybara
Goat Story,2008.0,1.0,2025-09-08,fat_capybara
Barnyard,2006.0,1.0,2025-09-08,fat_capybara
The People's Joker,2022.0,0.7777777777777778,2025-09-15,fat_capybara
My Chemical Romance: Life on the Murder Scene,2006.0,1.0,2025-09-19,fat_capybara
The Wailing,2016.0,0.7777777777777778,2025-09-22,fat_capybara
Y2K,2024.0,0.4444444444444444,2025-09-23,fat_capybara
Chicago,2002.0,1.0,2025-09-29,fat_capybara
UHF,1989.0,0.7777777777777778,2025-10-08,fat_capybara
A Nightmare on Elm Street 3: Dream Warriors,1987.0,0.7777777777777778,2025-10-08,fat_capybara
The Ugly Stepsister,2025.0,0.7777777777777778,2025-10-18,fat_capybara
Anguish,1987.0,0.4444444444444444,2025-10-19,fat_capybara
Unedited Footage of a Bear,2014.0,0.7777777777777778,2025-10-22,fat_capybara
This House Has People in It,2016.0,1.0,2025-10-22,fat_capybara
Possibly in Michigan,1983.0,1.0,2025-10-22,fat_capybara
Knightriders,1981.0,0.3333333333333333,2025-10-22,fat_capybara
Frankenstein,2025.0,0.7777777777777778,2025-10-26,fat_capybara
Jennifer's Body,2009.0,0.7777777777777778,2025-10-31,fat_capybara
Twin Peaks: Fire Walk with Me,1992.0,1.0,2025-11-03,fat_capybara
Sew into You,2024.0,1.0,2025-11-03,fat_capybara
After-School Special,2011.0,0.0,2025-11-03,fat_capybara
Rocky Horror Show Live,2015.0,0.7777777777777778,2025-11-06,fat_capybara
Shock Treatment,1981.0,0.7777777777777778,2025-11-06,fat_capybara
Maspalomas,2025.0,0.8888888888888888,2025-11-07,fat_capybara
Back to the Future,1985.0,0.7777777777777778,2025-11-08,fat_capybara
The Craft,1996.0,0.7777777777777778,2025-11-10,fat_capybara
Forbidden Zone,1980.0,0.6666666666666666,2025-11-10,fat_capybara
What Ever Happened to Baby Jane?,1962.0,0.7777777777777778,2025-11-10,fat_capybara
Withnail & I,1987.0,0.8888888888888888,2025-11-11,fat_capybara
Black Christmas,1974.0,0.8888888888888888,2025-11-12,fat_capybara
Videodrome,1983.0,1.0,2025-11-14,fat_capybara
Child's Play,1988.0,0.7777777777777778,2025-11-15,fat_capybara
The Killer Condom,1996.0,0.5555555555555556,2025-11-24,fat_capybara
Rushmore,1998.0,0.7777777777777778,2025-11-26,fat_capybara
Skin Flick,2025.0,1.0,2025-11-27,fat_capybara
Basket Case 3: The Progeny,1991.0,0.3333333333333333,2025-12-03,fat_capybara
Basket Case 2,1990.0,1.0,2025-12-05,fat_capybara
Five Nights at Freddy's 2,2025.0,0.1111111111111111,2025-12-06,fat_capybara
Hell of a Summer,2023.0,0.4444444444444444,2025-12-07,fat_capybara
Mad God,2021.0,0.7777777777777778,2025-12-12,fat_capybara
Too Many Cooks,2014.0,1.0,2025-12-14,fat_capybara
Avatar: The Way of Water,2022.0,0.5555555555555556,2025-12-20,fat_capybara
Walk Hard: The Dewey Cox Story,2007.0,0.6666666666666666,2025-12-21,fat_capybara
Dr. Caligari,1989.0,0.8888888888888888,2025-12-21,fat_capybara
The Cabinet of Dr. Caligari,1920.0,1.0,2025-12-21,fat_capybara
The Man Who Laughs,1928.0,0.7777777777777778,2025-12-22,fat_capybara
One Cut of the Dead,2017.0,0.7777777777777778,2025-12-25,fat_capybara
The Texas Chain Saw Massacre,1974.0,0.5555555555555556,2025-12-26,fat_capybara
It's a Wonderful Life,1946.0,0.7777777777777778,2025-12-26,fat_capybara
Heart Eyes,2025.0,0.5555555555555556,2025-12-27,fat_capybara
Avatar: Fire and Ash,2025.0,0.3333333333333333,2025-12-28,fat_capybara
Psycho Beach Party,2000.0,0.6666666666666666,2025-12-28,fat_capybara
Stranger Things 5: The Finale,2025.0,0.1111111111111111,2026-01-02,fat_capybara
Beyond Re-Animator,2003.0,0.3333333333333333,2026-01-02,fat_capybara
Rapture,1979.0,0.7777777777777778,2026-01-02,fat_capybara
My Best Friend Is a Vampire,1987.0,0.4444444444444444,2026-01-05,fat_capybara
Sleepaway Camp,1983.0,0.6666666666666666,2026-01-06,fat_capybara
The Endless,2017.0,0.5555555555555556,2026-01-06,fat_capybara
Malignant,2021.0,0.8888888888888888,2026-01-07,fat_capybara
The Omen,1976.0,0.7777777777777778,2026-01-09,fat_capybara
The First Omen,2024.0,0.6666666666666666,2026-01-10,fat_capybara
The Evil Clergyman,1988.0,0.5555555555555556,2026-01-10,fat_capybara
Bugonia,2025.0,0.7777777777777778,2026-01-16,fat_capybara
Sinners,2025.0,1.0,2026-01-16,fat_capybara
Die Hard,1988.0,0.7777777777777778,2026-01-24,fat_capybara
Send Help,2026.0,0.4444444444444444,2026-01-31,fat_capybara
Alice,1988.0,1.0,2026-02-16,fat_capybara
The Black Tower,1987.0,1.0,2026-02-16,fat_capybara
Psych: The Movie,2017.0,0.4444444444444444,2026-02-17,fat_capybara
Psych 2: Lassie Come Home,2020.0,0.4444444444444444,2026-02-17,fat_capybara
Psych 3: This Is Gus,2021.0,0.6666666666666666,2026-02-17,fat_capybara
Holes,2003.0,0.6666666666666666,2026-02-18,fat_capybara
The Hitchhiker's Guide to the Galaxy,2005.0,0.6666666666666666,2026-02-24,fat_capybara
I Feel Strange,1977.0,0.1111111111111111,2026-03-01,fat_capybara
Desert Hearts,1985.0,0.7777777777777778,2026-03-02,fat_capybara
Hedwig and the Angry Inch,2001.0,0.8888888888888888,2026-03-08,fat_capybara
Joe's Apartment,1996.0,0.5555555555555556,2026-03-08,fat_capybara
Desperate Living,1977.0,0.7777777777777778,2026-03-08,fat_capybara
Victor/Victoria,1982.0,0.6666666666666666,2026-03-08,fat_capybara
And Now for Something Completely Different,1971.0,0.6666666666666666,2026-03-09,fat_capybara
Saw X,2023.0,0.6666666666666666,2026-03-09,fat_capybara
Smiley Face,2007.0,0.5555555555555556,2026-03-10,fat_capybara
Se7en,1995.0,0.7777777777777778,2026-03-11,fat_capybara
The Devils,1971.0,1.0,2026-03-13,fat_capybara
National Theatre Live: The Importance of Being Earnest,2025.0,1.0,2026-03-15,fat_capybara
The Handmaiden,2016.0,0.8888888888888888,2026-03-15,fat_capybara
The Duke of Burgundy,2014.0,0.7777777777777778,2026-03-15,fat_capybara
Rosemary's Baby,1968.0,0.8888888888888888,2026-03-17,fat_capybara
Army of Darkness,1992.0,0.7777777777777778,2026-03-18,fat_capybara
Cooties,2014.0,0.3333333333333333,2026-03-20,fat_capybara
House,1985.0,0.5555555555555556,2026-03-20,fat_capybara
Saw II,2005.0,0.7777777777777778,2026-03-22,fat_capybara
Saw IV,2007.0,0.6666666666666666,2026-03-22,fat_capybara
Saw V,2008.0,0.5555555555555556,2026-03-22,fat_capybara
Saw 3D,2010.0,0.2222222222222222,2026-03-23,fat_capybara
Death Proof,2007.0,0.5555555555555556,2026-03-29,fat_capybara
Evil Dead,2013.0,0.5555555555555556,2026-03-30,fat_capybara
Life of Brian,1979.0,0.6666666666666666,2026-04-03,fat_capybara
Jesus Christ Vampire Hunter,2001.0,1.0,2026-04-03,fat_capybara
Kung Fu Hustle,2004.0,0.8888888888888888,2026-04-04,fat_capybara
Pizza Movie,2026.0,0.6666666666666666,2026-04-04,fat_capybara
House of Wax,2005.0,0.5555555555555556,2026-04-12,fat_capybara
Something Very Bad Is Going to Happen,2026.0,0.7777777777777778,2026-04-13,fat_capybara
Freaked,1993.0,0.7777777777777778,2026-04-14,fat_capybara
The Colour of Magic,2008.0,0.3333333333333333,2026-04-27,fat_capybara
The Hudsucker Proxy,1994.0,0.6666666666666666,2026-04-28,fat_capybara
Saved!,2004.0,0.5555555555555556,2026-04-28,fat_capybara
The Frighteners,1996.0,0.5555555555555556,2026-04-29,fat_capybara
The Shop Around the Corner,1940.0,0.6666666666666666,2026-05-03,fat_capybara
The Philadelphia Story,1940.0,0.5555555555555556,2026-05-03,fat_capybara
Saltburn,2023.0,0.5555555555555556,2026-05-04,fat_capybara
Forbidden Fruits,2026.0,0.3333333333333333,2026-05-04,fat_capybara
Thelma & Louise,1991.0,0.7777777777777778,2026-05-05,fat_capybara
Vertigo,1958.0,0.8888888888888888,2026-05-05,fat_capybara
From Beyond,1986.0,0.7777777777777778,2026-05-06,fat_capybara
Network,1976.0,0.7777777777777778,2026-05-07,fat_capybara
Fifty Shades of Grey,2015.0,0.3333333333333333,2025-06-29,isanieto1312
Fifty Shades Darker,2017.0,0.6666666666666666,2025-06-30,isanieto1312
Fifty Shades Freed,2018.0,0.4444444444444444,2025-06-30,isanieto1312
Notting Hill,1999.0,0.7777777777777778,2025-07-06,isanieto1312
Call Me by Your Name,2017.0,0.8888888888888888,2025-07-14,isanieto1312
Parthenope,2024.0,0.4444444444444444,2025-07-18,isanieto1312
The Bad Guys,2022.0,0.8888888888888888,2025-07-19,isanieto1312
Attack on Titan The Final Chapters: Special 1,2023.0,0.8888888888888888,2025-07-23,isanieto1312
The Shawshank Redemption,1994.0,1.0,2025-07-24,isanieto1312
The Notebook,2004.0,0.7777777777777778,2025-07-26,isanieto1312
Ready Player One,2018.0,0.6666666666666666,2025-07-26,isanieto1312
Aquaman,2018.0,0.3333333333333333,2025-07-28,isanieto1312
The Hangover Part II,2011.0,0.6666666666666666,2025-07-30,isanieto1312
The Hangover Part III,2013.0,0.8888888888888888,2025-07-31,isanieto1312
Robot Dreams,2023.0,1.0,2025-08-01,isanieto1312
Hopelessly Devout,2018.0,0.6666666666666666,2025-08-07,isanieto1312
The Crow,1994.0,0.8888888888888888,2025-08-09,isanieto1312
Squid Game,2021.0,0.7777777777777778,2025-08-09,isanieto1312
The Hangover,2009.0,0.8888888888888888,2025-08-11,isanieto1312
Life Is Beautiful,1997.0,0.8888888888888888,2025-08-14,isanieto1312
Nonnas,2025.0,0.3333333333333333,2025-08-16,isanieto1312
Grave of the Fireflies,1988.0,0.8888888888888888,2025-08-16,isanieto1312
Top Gun: Maverick,2022.0,0.4444444444444444,2025-08-24,isanieto1312
Smiling Friends,2020.0,0.7777777777777778,2025-08-25,isanieto1312
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020.0,1.0,2025-08-25,isanieto1312
Airplane!,1980.0,1.0,2025-08-28,isanieto1312
Superman,2025.0,0.8888888888888888,2025-08-30,isanieto1312
"tick, tick... BOOM!",2021.0,0.7777777777777778,2025-08-31,isanieto1312
Two Graves,2025.0,0.6666666666666666,2025-09-05,isanieto1312
The Naked Gun: From the Files of Police Squad!,1988.0,0.6666666666666666,2025-09-14,isanieto1312
Thesis,1996.0,1.0,2025-09-26,isanieto1312
Three Steps Above Heaven,2010.0,0.1111111111111111,2025-10-11,isanieto1312
KPop Demon Hunters,2025.0,0.7777777777777778,2025-10-18,isanieto1312
Oldboy,2003.0,0.6666666666666666,2025-11-02,isanieto1312
Monster High: Scaris City of Frights,2013.0,0.8888888888888888,2025-11-02,isanieto1312
The House of Bernarda Alba,1987.0,0.6666666666666666,2025-11-05,isanieto1312
Death Note,2006.0,0.8888888888888888,2025-11-10,isanieto1312
Life of Brian,1979.0,0.7777777777777778,2025-11-11,isanieto1312
Twilight,2008.0,0.5555555555555556,2025-11-15,isanieto1312
Monty Python and the Holy Grail,1975.0,0.7777777777777778,2025-11-18,isanieto1312
Dune: Part Two,2024.0,0.8888888888888888,2025-11-23,isanieto1312
Frankenstein,2025.0,0.8888888888888888,2025-11-28,isanieto1312
The Lord of the Rings: The Fellowship of the Ring,2001.0,0.8888888888888888,2025-12-02,isanieto1312
The Lord of the Rings: The Two Towers,2002.0,0.7777777777777778,2025-12-05,isanieto1312
The Lord of the Rings: The Return of the King,2003.0,0.7777777777777778,2025-12-10,isanieto1312
The Godfather,1972.0,0.8888888888888888,2025-12-11,isanieto1312
The Perks of Being a Wallflower,2012.0,1.0,2025-12-12,isanieto1312
The Godfather Part II,1974.0,0.6666666666666666,2025-12-17,isanieto1312
The Godfather Part III,1990.0,0.7777777777777778,2025-12-19,isanieto1312
Knives Out,2019.0,0.6666666666666666,2025-12-27,isanieto1312
El padrecito,1964.0,0.8888888888888888,2025-12-31,isanieto1312
Glass Onion,2022.0,0.7777777777777778,2026-01-07,isanieto1312
Ricardo O'Farrill - Live From Pachuca,2018.0,1.0,2026-01-10,isanieto1312
Gakuen Handsome The Animation,2015.0,1.0,2026-01-12,isanieto1312
Stranger Things 5: The Finale,2025.0,0.7777777777777778,2026-01-14,isanieto1312
Attack on Titan The Final Chapters: Special 2,2023.0,1.0,2026-01-18,isanieto1312
Cunk on Earth,2022.0,0.8888888888888888,2026-01-18,isanieto1312
Fullmetal Alchemist,2003.0,0.7777777777777778,2026-01-24,isanieto1312
The Captive,2025.0,0.7777777777777778,2026-01-25,isanieto1312
12 Years a Slave,2013.0,1.0,2026-01-26,isanieto1312
I Saw the TV Glow,2024.0,0.6666666666666666,2026-01-26,isanieto1312
Marty Supreme,2025.0,0.8888888888888888,2026-01-31,isanieto1312
Scary Movie,2000.0,0.2222222222222222,2026-02-02,isanieto1312
Samuel,2024.0,0.8888888888888888,2026-02-08,isanieto1312
Bridget Jones's Diary,2001.0,0.4444444444444444,2026-02-09,isanieto1312
No Other Choice,2025.0,0.6666666666666666,2026-02-21,isanieto1312
Fight Club,1999.0,0.8888888888888888,2026-03-01,isanieto1312
Lucy,2014.0,0.7777777777777778,2026-03-01,isanieto1312
The House of Flowers Presents: The Funeral,2019.0,0.6666666666666666,2026-03-03,isanieto1312
The Teacher Who Promised the Sea,2023.0,1.0,2026-03-07,isanieto1312
The Name of the Rose,1986.0,0.7777777777777778,2026-03-09,isanieto1312
The Grand Budapest Hotel,2014.0,0.7777777777777778,2026-03-15,isanieto1312
Wuthering Heights,2026.0,0.8888888888888888,2026-03-19,isanieto1312
Code Geass: Lelouch of the Rebellion I - Initiation,2017.0,0.8888888888888888,2026-03-25,isanieto1312
Code Geass: Lelouch of the Rebellion II - Transgression,2018.0,1.0,2026-03-26,isanieto1312
Lady Bird,2017.0,1.0,2026-04-02,isanieto1312
Ben-Hur,1959.0,0.6666666666666666,2026-04-04,isanieto1312
The Physician,2013.0,0.6666666666666666,2026-04-04,isanieto1312
The Mummy,2017.0,0.2222222222222222,2026-04-05,isanieto1312
Terminator 2: Judgment Day,1991.0,0.8888888888888888,2026-04-06,isanieto1312
Dead Poets Society,1989.0,0.8888888888888888,2026-04-11,isanieto1312
The Smiling Friends Go to Brazil!,2022.0,0.7777777777777778,2026-04-18,isanieto1312
The Book of Mormon,2026.0,1.0,2026-04-25,isanieto1312
Spartacus: Gods of the Arena,2011.0,0.2222222222222222,2026-04-27,isanieto1312
Avatar,2009.0,1.0,2026-03-30,jerayrey
Avatar: The Way of Water,2022.0,0.7777777777777778,2026-03-30,jerayrey
Avatar: Fire and Ash,2025.0,0.7777777777777778,2026-03-30,jerayrey
Dune,2021.0,0.7777777777777778,2026-03-30,jerayrey
Dune: Part Two,2024.0,1.0,2026-03-30,jerayrey
Interstellar,2014.0,1.0,2026-03-30,jerayrey
Spider-Man: Into the Spider-Verse,2018.0,0.8888888888888888,2026-03-30,jerayrey
Spider-Man: Across the Spider-Verse,2023.0,0.7777777777777778,2026-03-30,jerayrey
Oppenheimer,2023.0,1.0,2026-03-30,jerayrey
Pulp Fiction,1994.0,0.7777777777777778,2026-03-30,jerayrey
Joker,2019.0,0.6666666666666666,2026-03-30,jerayrey
American Psycho,2000.0,0.6666666666666666,2026-03-30,jerayrey
Poor Things,2023.0,0.6666666666666666,2026-03-30,jerayrey
Shutter Island,2010.0,0.7777777777777778,2026-03-30,jerayrey
Wicked,2024.0,0.5555555555555556,2026-03-30,jerayrey
Wicked: For Good,2025.0,0.5555555555555556,2026-03-30,jerayrey
Arrival,2016.0,0.8888888888888888,2026-03-30,jerayrey
Project Hail Mary,2026.0,0.8888888888888888,2026-03-30,jerayrey
Sirāt,2025.0,0.0,2026-03-30,jerayrey
Death Note,2006.0,1.0,2026-03-30,jerayrey
The Batman,2022.0,0.8888888888888888,2026-03-30,jerayrey
Peaky Blinders: The Immortal Man,2026.0,0.7777777777777778,2026-03-30,jerayrey
Hoppers,2026.0,0.5555555555555556,2026-03-30,jerayrey
It Follows,2014.0,0.5555555555555556,2026-03-30,jerayrey
Neon Genesis Evangelion,1995.0,1.0,2026-03-30,jerayrey
Neon Genesis Evangelion: The End of Evangelion,1997.0,1.0,2026-03-30,jerayrey
KPop Demon Hunters,2025.0,1.0,2026-03-30,jerayrey
Weapons,2025.0,0.4444444444444444,2026-03-30,jerayrey
Longlegs,2024.0,0.7777777777777778,2026-03-30,jerayrey
Five Nights at Freddy's 2,2025.0,0.5555555555555556,2026-03-30,jerayrey
Donnie Darko,2001.0,1.0,2026-03-30,jerayrey
Gladiator,2000.0,1.0,2026-03-30,jerayrey
Gladiator II,2024.0,0.5555555555555556,2026-03-30,jerayrey
Nightcrawler,2014.0,0.7777777777777778,2026-03-30,jerayrey
Blade Runner,1982.0,0.7777777777777778,2026-03-30,jerayrey
Blade Runner 2049,2017.0,0.8888888888888888,2026-03-30,jerayrey
The Matrix,1999.0,1.0,2026-03-30,jerayrey
The Matrix Reloaded,2003.0,0.6666666666666666,2026-03-30,jerayrey
The Matrix Revolutions,2003.0,0.6666666666666666,2026-03-30,jerayrey
The Matrix Resurrections,2021.0,0.5555555555555556,2026-03-30,jerayrey
Five Nights at Freddy's,2023.0,0.5555555555555556,2026-03-30,jerayrey
Scream 7,2026.0,0.4444444444444444,2026-03-30,jerayrey
John Wick,2014.0,0.7777777777777778,2026-03-30,jerayrey
John Wick: Chapter 2,2017.0,0.5555555555555556,2026-03-30,jerayrey
John Wick: Chapter 3 – Parabellum,2019.0,0.6666666666666666,2026-03-30,jerayrey
John Wick: Chapter 4,2023.0,0.6666666666666666,2026-03-30,jerayrey
Stranger Things 5: The Finale,2025.0,0.6666666666666666,2026-03-30,jerayrey
Godzilla Minus One,2023.0,0.7777777777777778,2026-03-30,jerayrey
Divergent,2014.0,0.6666666666666666,2026-03-30,jerayrey
Insurgent,2015.0,0.4444444444444444,2026-03-30,jerayrey
Allegiant,2016.0,0.3333333333333333,2026-03-30,jerayrey
Chainsaw Man – The Movie: Reze Arc,2025.0,0.7777777777777778,2026-03-30,jerayrey
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020.0,0.7777777777777778,2026-03-30,jerayrey
